,instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange,Name,Sub-Sector,Market Cap,Close Price,PE Ratio,time_stamp
276,5051137,19731,GPPL,GUJARAT PIPAVAV PORT,0.0,,0.0,0.05,1,EQ,NSE,NSE,Gujarat Pipavav Port Ltd,Ports,4892.411889,101.2,15.316068900000001,28643668319
277,3039233,11872,GRANULES,GRANULES INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE,Granules India Ltd,Pharmaceuticals,10619.768829999999,316.8,24.01408057,28643668319
278,151553,592,GRAPHITE,GRAPHITE INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE,Graphite India Ltd,Electrical Components & Equipments,16027.22202,583.95,253.75795840000004,28643668319
279,315393,1232,GRASIM,GRASIM INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE,Grasim Industries Ltd,Cement,90399.59698,1376.6,20.46030651,28643668319
280,316161,1235,GREAVESCOT,GREAVES COTTON.,0.0,,0.0,0.05,1,EQ,NSE,NSE,Greaves Cotton Ltd,Industrial Machinery,3081.986577,133.3,24.53070819,28643668319
281,316161,1235,GREAVESCOT,GREAVES COTTON.,0.0,,0.0,0.05,1,EQ,NSE,NSE,Greaves Cotton Ltd,Industrial Machinery,5958.247872,122.15,22.47881475,28643668319
282,1753089,6848,GREENLAM,GREENLAM INDUSTRIES.,0.0,,0.0,0.05,1,EQ,NSE,NSE,Greenlam Industries Ltd,Building Products - Laminates,2359.692604,977.65,27.22617519,28643668319
283,3535361,13810,GREENPANEL,GREENPANEL INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE,Greenpanel Industries Ltd,Wood Products,2402.270668,195.9,83.12355253,28643668319
284,1020673,3987,GREENPLY,GREENPLY INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE,Greenply Industries Ltd,Wood Products,2332.9861899999996,190.25,49.3753691,28643668319
285,3471361,13560,GRINDWELL,GRINDWELL NORTON,0.0,,0.0,0.05,1,EQ,NSE,NSE,Grindwell Norton Ltd,Industrial Machinery,13174.59669,869.75,52.76063993,28643668319
286,1401601,5475,GRSE,GARDEN REACH SHIP&ENG,0.0,,0.0,0.05,1,EQ,NSE,NSE,Garden Reach Shipbuilders & Engineers Ltd,Shipbuilding,2127.2306399999998,185.7,13.01217666,28643668319
287,319233,1247,GSFC,GUJ STATE FERT & CHEM,0.0,,0.0,0.05,1,EQ,NSE,NSE,Gujarat State Fertilizers and Chemicals Ltd,Fertilizers & Agro Chemicals,3590.2825450000005,90.1,32.76104157,28643668319
288,319233,1247,GSFC,GUJ STATE FERT & CHEM,0.0,,0.0,0.05,1,EQ,NSE,NSE,Gujarat State Fertilizers and Chemicals Ltd,Fertilizers & Agro Chemicals,6901.860853,83.3,30.28851013,28643668319
289,3378433,13197,GSPL,GUJARAT STATE PETRO,0.0,,0.0,0.05,1,EQ,NSE,NSE,Gujarat State Petronet Ltd,Gas Distribution,15377.58105,255.45,8.332450761,28643668319
290,5425921,21195,GTPL,GTPL HATHWAY,0.0,,0.0,0.05,1,EQ,NSE,NSE,GTPL Hathway Ltd,Cable & D2H,1432.779104,127.4,18.42802706,28643668319
291,324353,1267,GUJALKALI,GUJARAT ALKALIES & CHEM,0.0,,0.0,0.05,1,EQ,NSE,NSE,Gujarat Alkalies And Chemicals Ltd,Commodity Chemicals,3032.210757,412.9,9.131056156,28643668319
292,324353,1267,GUJALKALI,GUJARAT ALKALIES & CHEM,0.0,,0.0,0.05,1,EQ,NSE,NSE,Gujarat Alkalies And Chemicals Ltd,Commodity Chemicals,6079.338579,401.95,8.888902935,28643668319
293,2713345,10599,GUJGASLTD,GUJARAT GAS,0.0,,0.0,0.05,1,EQ,NSE,NSE,Gujarat Gas Ltd,Gas Distribution,36832.31364,535.05,30.72380644,28643668319
294,1124097,4391,GULFOILLUB,GULF OIL LUB. IND..,0.0,,0.0,0.05,1,EQ,NSE,NSE,Gulf Oil Lubricants India Ltd,Commodity Chemicals,3639.6427310000004,723.45,17.84298927,28643668319
295,1124097,4391,GULFOILLUB,GULF OIL LUB. IND..,0.0,,0.0,0.05,1,EQ,NSE,NSE,Gulf Oil Lubricants India Ltd,Commodity Chemicals,7510.621020999999,699.6,17.25475885,28643668319
296,589569,2303,HAL,HINDUSTAN AERONAUTICS,0.0,,0.0,0.05,1,EQ,NSE,NSE,Hindustan Aeronautics Ltd,Aerospace & Defense Equipments,32014.25925,957.4,11.14248696,28643668319
297,12289,48,HAPPSTMNDS,HAPPIEST MINDS TECHNO,0.0,,0.0,0.05,1,EQ,NSE,NSE,Happiest Minds Technologies Ltd,IT Services & Consulting,12371.28725,621.65,31.95911622,28643668319
298,4647425,18154,HATHWAY,HATHWAY CABLE & DATACOM,0.0,,0.0,0.05,1,EQ,NSE,NSE,Hathway Cable and Datacom Ltd,Cable & D2H,4257.101323,24.05,41.04021327,28643668319
299,4647425,18154,HATHWAY,HATHWAY CABLE & DATACOM,0.0,,0.0,0.05,1,EQ,NSE,NSE,Hathway Cable and Datacom Ltd,Cable & D2H,8234.288685,22.25,37.96859648,28643668319
300,996353,3892,HATSUN,HATSUN AGRO PRODUCT.,0.0,,0.0,0.05,1,EQ,NSE,NSE,Hatsun Agro Product Ltd,FMCG - Foods,16339.699880000002,747.8,143.5989356,28643668319
301,2513665,9819,HAVELLS,HAVELLS INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE,Havells India Ltd,Electrical Components & Equipments,62202.74284,993.7,84.5442787,28643668319
302,352001,1375,HCC,HINDUSTAN CONSTRUCTION CO,0.0,,0.0,0.05,1,EQ,NSE,NSE,Hindustan Construction Company Ltd,Construction & Engineering,1225.552878,8.1,6.219973962999999,28643668319
303,3982081,15555,HCG,HEALTHCARE GLOB. ENT.,0.0,,0.0,0.05,1,EQ,NSE,NSE,Healthcare Global Enterprises Ltd,Hospitals & Diagnostic Centres,2263.9886690000003,180.6,-14.94644094,28643668319
304,1850625,7229,HCLTECH,HCL TECHNOLOGIES,0.0,,0.0,0.05,1,EQ,NSE,NSE,HCL Technologies Ltd,IT Services & Consulting,273917.3548,1009.4,24.76815287,28643668319
305,340481,1330,HDFC,HDFC,0.0,,0.0,0.05,1,EQ,NSE,NSE,Housing Development Finance Corporation Ltd,Home Financing,436527.9776,2419.85,19.49403309,28643668319
306,1086465,4244,HDFCAMC,HDFC AMC,0.0,,0.0,0.05,1,EQ,NSE,NSE,HDFC Asset Management Company Ltd,Asset Management,60579.08184,2844.7,47.92692664,28643668319
307,341249,1333,HDFCBANK,HDFC BANK,0.0,,0.0,0.05,1,EQ,NSE,NSE,HDFC Bank Ltd,Private Banks,753624.109,1367.05,27.41202533,28643668319
308,119553,467,HDFCLIFE,HDFC LIFE INS CO,0.0,,0.0,0.05,1,EQ,NSE,NSE,HDFC Life Insurance Company Ltd,Insurance,138862.376,687.3,106.90372759999998,28643668319
309,5003009,19543,HDFCMFGETF,HDFC GOLD ETF,0.0,,0.0,0.01,1,EQ,NSE,NSE,HDFC Gold ETF,Gold,1717.4239469999998,41.51,,28643668319
310,342017,1336,HEG,HEG,0.0,,0.0,0.05,1,EQ,NSE,NSE,HEG Ltd,Electrical Components & Equipments,10653.27923,2044.8,116.68013329999998,28643668319
311,592897,2316,HEIDELBERG,HEIDELBERGCEMENT (I),0.0,,0.0,0.05,1,EQ,NSE,NSE,Heidelbergcement India Ltd,Cement,5468.174489,231.6,19.5790486,28643668319
312,669185,2614,HERANBA,HERANBA INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE,Heranba Industries Ltd,,2632.886129,658.0,26.29342822,28643668319
313,669185,2614,HERANBA,HERANBA INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE,Heranba Industries Ltd,,5395.170809,637.75,25.48424597,28643668319
314,1177089,4598,HERITGFOOD,HERITAGE FOODS,0.0,,0.0,0.05,1,EQ,NSE,NSE,Heritage Foods Ltd,FMCG - Foods,1532.98992,330.4,-9.563255895,28643668319
315,345089,1348,HEROMOTOCO,HERO MOTOCORP,0.0,,0.0,0.05,1,EQ,NSE,NSE,Hero MotoCorp Ltd,Two Wheelers,55660.766260000004,2786.1,15.29575693,28643668319
316,1804289,7048,HESTERBIO,HESTER BIOSCIENCES,0.0,,0.0,0.05,1,EQ,NSE,NSE,Hester Biosciences Ltd,Biotechnology,1871.170025,2199.6,64.14706978,28643668319
317,5619457,21951,HFCL,HFCL,0.0,,0.0,0.05,1,EQ,NSE,NSE,HFCL Ltd,Telecom Equipments,3255.8961870000003,25.35,14.27222842,28643668319
318,428033,1672,HGINFRA,H.G.INFRA ENGINEERING,0.0,,0.0,0.05,1,EQ,NSE,NSE,HG Infra Engineering Ltd (Part IX),Construction & Engineering,1854.443964,284.55,11.13111606,28643668319
319,3766273,14712,HGS,HINDUJA GLOBAL SOLS..,0.0,,0.0,0.05,1,EQ,NSE,NSE,Hinduja Global Solutions Ltd,Outsourced services,3862.396561,1850.05,19.10372083,28643668319
320,3766273,14712,HGS,HINDUJA GLOBAL SOLS..,0.0,,0.0,0.05,1,EQ,NSE,NSE,Hinduja Global Solutions Ltd,Outsourced services,7595.6970790000005,1700.7,17.56152429,28643668319
321,2475009,9668,HIKAL,HIKAL,0.0,,0.0,0.05,1,EQ,NSE,NSE,Hikal Ltd,Pharmaceuticals,2133.102975,173.0,25.26475157,28643668319
322,372481,1455,HIL,HIL,0.0,,0.0,0.05,1,EQ,NSE,NSE,HIL Ltd,Cement,2588.373905,3454.6,24.45874732,28643668319
323,348161,1360,HIMATSEIDE,HIMATSINGKA SEIDE,0.0,,0.0,0.05,1,EQ,NSE,NSE,Himatsingka Seide Ltd,Textiles,1471.442256,149.45,111.05224579999998,28643668319
324,348929,1363,HINDALCO,HINDALCO  INDUSTRIES ,0.0,,0.0,0.05,1,EQ,NSE,NSE,Hindalco Industries Ltd,Metals - Aluminium,75335.64809,336.2,19.84747495,28643668319
325,4592385,17939,HINDCOPPER,HINDUSTAN COPPER,0.0,,0.0,0.05,1,EQ,NSE,NSE,Hindustan Copper Ltd,Mining - Copper,13304.63484,131.25,-21.32344071,28643668319
326,359169,1403,HINDOILEXP,HINDUSTAN OIL EXPLORATION,0.0,,0.0,0.05,1,EQ,NSE,NSE,Hindustan Oil Exploration Company Ltd,Oil & Gas - Exploration & Production,1316.481942,99.55,9.509302,28643668319
327,359937,1406,HINDPETRO,HINDUSTAN PETROLEUM CORP,0.0,,0.0,0.05,1,EQ,NSE,NSE,Hindustan Petroleum Corp Ltd,Oil & Gas - Refining & Marketing,34195.19578,226.4,13.08025243,28643668319
328,356865,1394,HINDUNILVR,HINDUSTAN UNILEVER.,0.0,,0.0,0.05,1,EQ,NSE,NSE,Hindustan Unilever Ltd,FMCG - Household Products,578463.5970000001,2462.0,78.97899,28643668319
329,364545,1424,HINDZINC,HINDUSTAN ZINC,0.0,,0.0,0.05,1,EQ,NSE,NSE,Hindustan Zinc Ltd,Mining - Diversified,124287.7584,294.15,18.26418198,28643668319
330,585985,2289,HLEGLAS,HLE GLASCOAT,0.0,,0.0,0.05,1,EQ,NSE,NSE,HLE Glascoat Ltd,Industrial Machinery,2552.137564,2450.7,62.26430172,28643668319
331,585985,2289,HLEGLAS,HLE GLASCOAT,0.0,,0.0,0.05,1,EQ,NSE,NSE,HLE Glascoat Ltd,Industrial Machinery,5426.880902,2328.2,59.15197587,28643668319
332,3116289,12173,HNDFDS,HINDUSTAN FOODS,0.0,,0.0,0.05,1,EQ,NSE,NSE,Hindustan Foods Ltd,FMCG - Foods,4339.458547,2047.1,161.9150618,28643668319
333,526337,2056,HOMEFIRST,HOME FIRST FIN CO IND,0.0,,0.0,0.05,1,EQ,NSE,NSE,Home First Finance Company India Ltd,Home Financing,4301.377564,492.15,28.138734399999997,28643668319
334,526337,2056,HOMEFIRST,HOME FIRST FIN CO IND,0.0,,0.0,0.05,1,EQ,NSE,NSE,Home First Finance Company India Ltd,Home Financing,8038.893561,442.6,25.3057073,28643668319
335,874753,3417,HONAUT,HONEYWELL AUTOMATION IND,0.0,,0.0,0.05,1,EQ,NSE,NSE,Honeywell Automation India Ltd,Electronic Equipments,38249.35686,43261.05,77.82484915,28643668319
336,3669505,14334,HSCL,HIMADRI SPECIALITY CHEM L,0.0,,0.0,0.05,1,EQ,NSE,NSE,Himadri Speciality Chemical Ltd,Commodity Chemicals,1885.343751,45.0,9.168465624,28643668319
337,361473,1412,HSIL,HSIL,0.0,,0.0,0.05,1,EQ,NSE,NSE,HSIL Ltd,Building Products - Ceramics,1087.605165,167.45,57.68107502,28643668319
338,5331201,20825,HUDCO,HSG & URBAN DEV CORPN,0.0,,0.0,0.05,1,EQ,NSE,NSE,Housing and Urban Development Corporation Ltd,Specialized Finance,10676.39614,40.1,4.699460836,28643668319
339,655873,2562,HUHTAMAKI,HUHTAMAKI INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE,Huhtamaki India Ltd,Packaging,2096.866498,277.65,21.84500393,28643668319
340,3699201,14450,IBREALEST,INDIABULLS REAL EST.,0.0,,0.0,0.05,1,EQ,NSE,NSE,Indiabulls Real Estate Ltd,Real Estate,3856.1406,85.4,32.03098504,28643668319
341,3699201,14450,IBREALEST,INDIABULLS REAL EST.,0.0,,0.0,0.05,1,EQ,NSE,NSE,Indiabulls Real Estate Ltd,Real Estate,7379.2675,77.1,28.91790336,28643668319
342,7712001,30125,IBULHSGFIN,INDIABULLS HSG FIN,0.0,,0.0,0.05,1,EQ,NSE,NSE,Indiabulls Housing Finance Ltd,Home Financing,9963.164687,168.6,3.244225718,28643668319
343,133633,522,ICICIB22,ICICIPRAMC - BHARATIWIN,0.0,,0.0,0.01,1,EQ,NSE,NSE,Bharat 22 ETF,Equity,6790.619506999999,33.8,,28643668319
344,1270529,4963,ICICIBANK,ICICI BANK.,0.0,,0.0,0.05,1,EQ,NSE,NSE,ICICI Bank Ltd,Private Banks,372501.3551,538.55,36.36628932,28643668319
345,5573121,21770,ICICIGI,ICICI LOMBARD GIC,0.0,,0.0,0.05,1,EQ,NSE,NSE,ICICI Lombard General Insurance Company Ltd,Insurance,61418.39577999999,1351.05,51.42626579,28643668319
346,5037825,19679,ICICIGOLD,ICICI PRUDENTIAL GOLD ETF,0.0,,0.0,0.01,1,EQ,NSE,NSE,ICICI Prudential Gold ETF,Gold,1718.234336,41.48,,28643668319
347,7565569,29553,ICICINIFTY,ICICI PRUD NIFTY ETF,0.0,,0.0,0.01,1,EQ,NSE,NSE,ICICI Prudential Nifty 50 ETF,Equity,1732.2835690000002,157.67,,28643668319
348,4774913,18652,ICICIPRULI,ICICI PRU LIFE INS CO,0.0,,0.0,0.05,1,EQ,NSE,NSE,ICICI Prudential Life Insurance Company Ltd,Insurance,63714.84217999999,443.7,59.70823286,28643668319
349,3068673,11987,ICIL,INDO COUNT INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE,Indo Count Industries Ltd,Textiles,2613.571631,132.4,35.423849700000005,28643668319
350,3068673,11987,ICIL,INDO COUNT INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE,Indo Count Industries Ltd,Textiles,5171.365546,125.5,33.57774273,28643668319
351,3717889,14523,ICRA,ICRA,0.0,,0.0,0.05,1,EQ,NSE,NSE,ICRA Ltd,Stock Exchanges & Ratings,3367.036928,3500.3,35.12393831,28643668319
352,3717889,14523,ICRA,ICRA,0.0,,0.0,0.05,1,EQ,NSE,NSE,ICRA Ltd,Stock Exchanges & Ratings,6694.580598,3278.45,32.89777321,28643668319
353,377857,1476,IDBI,IDBI BANK,0.0,,0.0,0.05,1,EQ,NSE,NSE,IDBI Bank Ltd,Public Banks,36343.11935,33.8,-2.385428103,28643668319
354,3677697,14366,IDEA,VODAFONE IDEA,0.0,,0.0,0.05,1,EQ,NSE,NSE,Vodafone Idea Ltd,Telecom Services,25143.46559,8.75,-0.221899853,28643668319
355,3060993,11957,IDFC,IDFC,0.0,,0.0,0.05,1,EQ,NSE,NSE,IDFC Ltd,Diversified Financials,10280.14438,48.25,-7.741912629,28643668319
356,2863105,11184,IDFCFIRSTB,IDFC FIRST BANK,0.0,,0.0,0.05,1,EQ,NSE,NSE,IDFC First Bank Ltd,Private Banks,31335.71002,50.55,-8.525990808,28643668319
357,56321,220,IEX,INDIAN ENERGY EXC,0.0,,0.0,0.05,1,EQ,NSE,NSE,Indian Energy Exchange Ltd,Power Trading & Consultancy,14301.3819,337.85,57.70328427,28643668319
358,380161,1485,IFBIND,IFB INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE,IFB Industries Ltd,Auto Parts,4801.477326,1185.0,188.3583483,28643668319
359,381697,1491,IFCI,IFCI,0.0,,0.0,0.05,1,EQ,NSE,NSE,IFCI Ltd,Specialized Finance,2218.311918,11.7,-8.61096996,28643668319
360,111617,436,IFGLEXPOR,IFGL REFRACTORIES,0.0,,0.0,0.05,1,EQ,NSE,NSE,IFGL Refractories Ltd,Industrial Machinery,1347.690072,373.95,69.25437165,28643668319
361,162305,634,IGARASHI,IGARASHI MOTORS INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE,Igarashi Motors India Ltd,Auto Parts,1055.043609,335.2,35.29754463,28643668319
362,2883073,11262,IGL,INDRAPRASTHA GAS,0.0,,0.0,0.05,1,EQ,NSE,NSE,Indraprastha Gas Ltd,Gas Distribution,36165.54133,516.65,28.95582938,28643668319
363,3606017,14086,IGPL,I G PETROCHEMICALS,0.0,,0.0,0.05,1,EQ,NSE,NSE,I G Petrochemicals Ltd,Specialty Chemicals,1420.104508,461.15,68.04137944,28643668319
364,3023105,11809,IIFL,IIFL FINANCE,0.0,,0.0,0.05,1,EQ,NSE,NSE,IIFL Finance Ltd,Investment Banking & Brokerage,14124.11194,264.3,26.67625609,28643668319
365,3346433,13072,IIFLSEC,IIFL SECURITIES,0.0,,0.0,0.05,1,EQ,NSE,NSE,IIFL Securities Ltd,Diversified Financials,1563.146303,51.6,3.318012281,28643668319
366,3343617,13061,IIFLWAM,IIFL WEALTH MGMT,0.0,,0.0,0.05,1,EQ,NSE,NSE,IIFL Wealth Management Ltd,Asset Management,15024.482280000002,1178.75,50.28320211,28643668319
367,4924161,19235,IMFA,INDIAN METALS & FERRO,0.0,,0.0,0.05,1,EQ,NSE,NSE,Indian Metals and Ferro Alloys Ltd,Iron & Steel,1476.049455,547.15,-22.26318936,28643668319
368,387073,1512,INDHOTEL,THE INDIAN HOTELS CO.,0.0,,0.0,0.05,1,EQ,NSE,NSE,Indian Hotels Company Ltd,"Hotels, Resorts & Cruise Lines",13159.144690000001,104.6,35.09859301,28643668319
369,387841,1515,INDIACEM,THE INDIA CEMENTS,0.0,,0.0,0.05,1,EQ,NSE,NSE,India Cements Ltd,Cement,5874.101445,169.85,104.9363054,28643668319
370,389377,1521,INDIAGLYCO,INDIA GLYCOLS,0.0,,0.0,0.05,1,EQ,NSE,NSE,India Glycols Ltd,Commodity Chemicals,1359.20985,439.0,11.85219611,28643668319
371,2745857,10726,INDIAMART,INDIAMART INTERMESH,0.0,,0.0,0.05,1,EQ,NSE,NSE,IndiaMART InterMESH Ltd,Online Services,23904.5494,7885.05,153.744973,28643668319
372,3663105,14309,INDIANB,INDIAN BANK,0.0,,0.0,0.05,1,EQ,NSE,NSE,Indian Bank,Public Banks,17047.655769999998,104.7,6.619218693,28643668319
373,2865921,11195,INDIGO,INTERGLOBE AVIATION,0.0,,0.0,0.05,1,EQ,NSE,NSE,Interglobe Aviation Ltd,Airlines,61346.9558,1593.8,-262.31511639999997,28643668319
374,524289,2048,INDIGOPNTS,INDIGO PAINTS,0.0,,0.0,0.05,1,EQ,NSE,NSE,Indigo Paints Ltd,Paints,15548.36306,2275.95,137.7231745,28643668319
375,2989313,11677,INDOCO,INDOCO REMEDIES.,0.0,,0.0,0.05,1,EQ,NSE,NSE,Indoco Remedies Ltd,Pharmaceuticals,2922.548509,317.15,121.21727539999999,28643668319
376,2989313,11677,INDOCO,INDOCO REMEDIES.,0.0,,0.0,0.05,1,EQ,NSE,NSE,Indoco Remedies Ltd,Pharmaceuticals,5932.293113000001,304.95,116.55433740000001,28643668319
377,2814209,10993,INDORAMA,INDO RAMA SYNTHETICS,0.0,,0.0,0.05,1,EQ,NSE,NSE,Indo Rama Synthetics (India) Ltd,Textiles,1000.063368,38.3,-2.657226159,28643668319
378,790529,3088,INDOSTAR,INDOSTAR CAPITAL FIN,0.0,,0.0,0.05,1,EQ,NSE,NSE,IndoStar Capital Finance Ltd,Consumer Finance,4004.5320979999997,323.65,-9.207820067,28643668319
379,790529,3088,INDOSTAR,INDOSTAR CAPITAL FIN,0.0,,0.0,0.05,1,EQ,NSE,NSE,IndoStar Capital Finance Ltd,Consumer Finance,8136.423292,315.2,-8.967418152999999,28643668319
380,1346049,5258,INDUSINDBK,INDUSIND BANK,0.0,,0.0,0.05,1,EQ,NSE,NSE,Indusind Bank Ltd,Private Banks,65303.55693,844.4,12.27550159,28643668319
381,7458561,29135,INDUSTOWER,INDUS TOWERS,0.0,,0.0,0.05,1,EQ,NSE,NSE,Indus Towers Ltd,Telecom Infrastructure,65455.95504,242.9,13.61960296,28643668319
382,4865,19,INEOSSTYRO,INEOS STYROLUTION IND,0.0,,0.0,0.05,1,EQ,NSE,NSE,INEOS Styrolution India Ltd,Commodity Chemicals,1814.924428,1032.05,-190.4432768,28643668319
383,4159745,16249,INFIBEAM,INFIBEAM AVENUES,0.0,,0.0,0.05,1,EQ,NSE,NSE,Infibeam Avenues Ltd,IT Services & Consulting,5931.437787,42.75,52.56981644,28643668319
384,408065,1594,INFY,INFOSYS,0.0,,0.0,0.05,1,EQ,NSE,NSE,Infosys Ltd,IT Services & Consulting,605140.2603,1425.75,36.8453687,28643668319
385,408833,1597,INGERRAND,INGERSOLL-RAND INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE,Ingersoll-Rand (India) Ltd,Industrial Machinery,2287.41728,724.6,27.03802931,28643668319
386,3384577,13221,INOXLEISUR,INOX LEISURE,0.0,,0.0,0.05,1,EQ,NSE,NSE,INOX Leisure Ltd,Theatres,3094.336464,275.1,188.2175796,28643668319
387,3384577,13221,INOXLEISUR,INOX LEISURE,0.0,,0.0,0.05,1,EQ,NSE,NSE,INOX Leisure Ltd,Theatres,6146.834533,263.6,180.34952380000001,28643668319
388,2010113,7852,INOXWIND,INOX WIND,0.0,,0.0,0.05,1,EQ,NSE,NSE,Inox Wind Ltd,Heavy Electrical Equipments,1558.9755380000001,70.25,-5.573542375,28643668319
389,1517057,5926,INTELLECT,INTELLECT DESIGN ARENA,0.0,,0.0,0.05,1,EQ,NSE,NSE,Intellect Design Arena Ltd,Software Services,12017.75475,651.8,538.6389646,28643668319
390,2393089,9348,IOB,INDIAN OVERSEAS BANK,0.0,,0.0,0.05,1,EQ,NSE,NSE,Indian Overseas Bank,Public Banks,26463.5512,16.1,-2.414663602,28643668319
391,415745,1624,IOC,INDIAN OIL CORP,0.0,,0.0,0.05,1,EQ,NSE,NSE,Indian Oil Corporation Ltd,Oil & Gas - Refining & Marketing,81903.18262,87.0,-89.43172633,28643668319
392,5225729,20413,IOLCP,IOL CHEM AND PHARMA,0.0,,0.0,0.05,1,EQ,NSE,NSE,IOL Chemicals and Pharmaceuticals Ltd,Commodity Chemicals,3723.396464,634.25,9.986686081,28643668319
393,5225729,20413,IOLCP,IOL CHEM AND PHARMA,0.0,,0.0,0.05,1,EQ,NSE,NSE,IOL Chemicals and Pharmaceuticals Ltd,Commodity Chemicals,7100.663047,583.95,9.194679286,28643668319
394,418049,1633,IPCALAB,IPCA LABORATORIES,0.0,,0.0,0.05,1,EQ,NSE,NSE,IPCA Laboratories Ltd,Pharmaceuticals,27310.62481,2152.95,44.86571003,28643668319
395,3920129,15313,IRB,IRB INFRA DEV.,0.0,,0.0,0.05,1,EQ,NSE,NSE,IRB Infrastructure Developers Ltd,Construction & Engineering,3872.9790000000003,110.2,5.372720084,28643668319
396,3920129,15313,IRB,IRB INFRA DEV.,0.0,,0.0,0.05,1,EQ,NSE,NSE,IRB Infrastructure Developers Ltd,Construction & Engineering,7702.428875,104.15,5.077756777,28643668319
397,1276417,4986,IRCON,IRCON INTERNATIONAL,0.0,,0.0,0.05,1,EQ,NSE,NSE,Ircon International Ltd,Construction & Engineering,4234.672119,90.05,8.725705465,28643668319
398,3484417,13611,IRCTC,INDIAN RAIL TOUR CORP,0.0,,0.0,0.05,1,EQ,NSE,NSE,Indian Railway Catering and Tourism Corporation Ltd,Online Services,25312.0,1582.0,47.88769699,28643668319
399,519425,2029,IRFC,INDIAN RAILWAY FIN CORP L,0.0,,0.0,0.05,1,EQ,NSE,NSE,Indian Railway Finance Corp Ltd,Specialized Finance,27247.835010000003,20.85,6.002721556,28643668319
400,637185,2489,ISEC,ICICI SECURITIES,0.0,,0.0,0.05,1,EQ,NSE,NSE,ICICI Securities Ltd,Investment Banking & Brokerage,12621.758109999999,390.15,23.18883159,28643668319
401,424961,1660,ITC,ITC,0.0,,0.0,0.05,1,EQ,NSE,NSE,ITC Ltd,FMCG - Tobacco,252700.5721,205.3,16.46483864,28643668319
402,4940545,19299,ITDC,INDIA TOUR. DEV. CO..,0.0,,0.0,0.05,1,EQ,NSE,NSE,India Tourism Development Corp Ltd,Tour & Travel Services,3189.763986,371.9,152.8396735,28643668319
403,4940545,19299,ITDC,INDIA TOUR. DEV. CO..,0.0,,0.0,0.05,1,EQ,NSE,NSE,India Tourism Development Corp Ltd,Tour & Travel Services,6037.5,337.1,138.537924,28643668319
404,1439233,5622,ITDCEM,ITD CEMENTATION INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE,ITD Cementation India Ltd,Construction & Engineering,1395.77412,81.25,32.34710313,28643668319
405,428801,1675,ITI,ITI,0.0,,0.0,0.05,1,EQ,NSE,NSE,ITI Ltd,Telecom Equipments,14212.607569999998,107.95,65.19648687,28643668319
406,1442049,5633,J&KBANK,J & K BANK.,0.0,,0.0,0.05,1,EQ,NSE,NSE,Jammu and Kashmir Bank Ltd,Private Banks,1922.7502780000002,26.95,-1.446994036,28643668319
407,3382017,13211,JAGRAN,JAGRAN PRAKASHAN,0.0,,0.0,0.05,1,EQ,NSE,NSE,Jagran Prakashan Ltd,Publishing,1655.177218,59.5,6.284359243,28643668319
408,1316609,5143,JAICORPLTD,JAI CORP,0.0,,0.0,0.05,1,EQ,NSE,NSE,Jai Corp Ltd,Textiles,1622.997384,90.95,48.47783595,28643668319
409,5319169,20778,JAMNAAUTO,JAMNA AUTO IND,0.0,,0.0,0.05,1,EQ,NSE,NSE,Jamna Auto Industries Ltd,Auto Parts,2868.9399719999997,72.0,59.86327693,28643668319
410,5319169,20778,JAMNAAUTO,JAMNA AUTO IND,0.0,,0.0,0.05,1,EQ,NSE,NSE,Jamna Auto Industries Ltd,Auto Parts,5666.345595000001,68.25,56.74539792,28643668319
411,441857,1726,JBCHEPHARM,J B CHEMICALS AND PHARMA,0.0,,0.0,0.05,1,EQ,NSE,NSE,J B Chemicals and Pharmaceuticals Ltd,Pharmaceuticals,12888.58433,1217.75,35.25555882,28643668319
412,2983681,11655,JBMA,JBM AUTO,0.0,,0.0,0.05,1,EQ,NSE,NSE,JBM Auto Ltd,Auto Parts,1923.644352,406.7,25.87974433,28643668319
413,1149697,4491,JCHAC,JOHNSON CONTROLS HITACHI,0.0,,0.0,0.05,1,EQ,NSE,NSE,Johnson Controls-Hitachi Air Conditioning India Ltd,Home Electronics & Appliances,8951.554341,2498.05,81.31711694,28643668319
414,449537,1756,JINDALPOLY,JINDAL POLY FILMS,0.0,,0.0,0.05,1,EQ,NSE,NSE,Jindal Poly Films Ltd,Packaging,3533.563529,807.0,7.47891213,28643668319
